400
0	2286	3195	2446	0.0840099714285714	0.09941994285714281	0.09407018228571427
1	3590	5524	3661	0.13500754285714284	0.02647508571428567	0.20167727657142856
2	3429	4025	2221	0.10835979999999998	0.08461959999999996	0.219612076
3	1506	3336	2390	0.10659995714285714	0.1333399142857143	0.23194537342857144
4	2541	4863	4026	0.023985428571428546	-0.007369142857142907	0.1430755657142857
5	3093	3833	2617	0.1844468	0.1292736	0.16830481600000002
6	3529	4967	2899	0.022325414285714267	0.08005082857142853	0.09211575685714284
7	1950	3756	2462	0.1787763714285714	0.12463274285714283	0.07964615028571428
8	2522	4058	3089	0.12731661428571428	0.09901322857142855	0.17550410085714285
9	2507	5508	3619	0.11072854285714286	-0.022022914285714297	0.13976289657142857
10	3018	5601	3948	0.04555522857142858	0.04273045714285717	0.15604644171428572
11	2670	4920	3050	0.14413364285714284	-0.0031527142857143073	-0.015397341428571444
12	2577	5325	3636	0.1264497714285714	0.0603995428571428	0.20994385828571427
13	1528	4019	2129	0.09636645714285713	0.13377291428571428	0.16376960342857144
14	3146	4533	3738	0.1066768	0.058713600000000005	0.054741215999999995
15	1531	3245	1983	0.21204495714285715	0.18232991428571427	0.13757227342857142
16	3108	4423	3219	0.03803919999999998	0.07371839999999996	0.15621270399999998
17	1855	3577	1957	0.1255061	0.11663219999999999	0.020105981999999994
18	2246	5620	3757	0.07992097142857144	-0.014498057142857113	-0.0184843977142857
19	2226	2317	1936	0.19294927142857143	0.15961854285714283	0.10254174828571427
20	3149	5065	3450	0.12706557142857142	0.06743114285714283	0.11685365428571427
21	2749	4330	2386	0.10309357142857141	0.036427142857142825	0.1964924142857143
22	3057	4314	2549	0.06698565714285713	0.051791314285714256	0.006155307428571413
23	3413	5316	3191	0.042890928571428566	-0.008898142857142875	0.1764815757142857
24	2497	4403	3376	0.029251599999999985	0.05558319999999997	0.054340791999999985
25	3275	4214	2847	0.18904455714285714	0.12402911428571428	0.06481902542857142
26	2683	4457	2889	0.1252312857142857	0.10514257142857142	0.021904197142857143
27	3003	4842	2816	0.044368714285714275	0.03995742857142856	0.05989680285714285
28	2805	4988	3603	0.017479471428571418	0.029118942857142838	0.1853668722857143
29	1602	3868	2324	0.10331035714285713	0.13686071428571428	0.2084468214285714
30	2542	6571	4082	0.05580931428571428	-0.07912137142857144	-0.04242762514285715
31	3585	5282	3852	0.1145352857142857	0.007390571428571406	0.036611077142857135
32	2129	4609	2768	0.03024610000000002	0.09367220000000004	0.248368382
33	2947	4919	3284	0.09159375714285714	0.04504751428571428	0.15879472942857142
34	3073	3434	2839	0.07534167142857141	0.14400334285714284	0.14901103628571427
35	1818	4122	2581	0.0527311857142857	0.0900023714285714	0.07270073514285713
36	2232	5038	3434	0.09958945714285715	0.0565589142857143	0.08550326342857142
37	3314	4270	2751	0.1603217142857143	0.09076342857142856	0.07882666285714285
38	2278	5108	2947	-0.02245572857142859	-0.0063714571428571745	0.16877484828571426
39	3067	4376	2386	0.05072925714285713	0.05131851428571427	0.022898739428571423
40	3099	5962	3845	0.08494621428571424	0.000792428571428477	0.036625652857142824
41	3205	5507	3692	0.052592828571428565	0.006105657142857143	0.14963275371428572
42	1845	3519	2725	0.16159602857142857	0.14641205714285713	0.20974773771428573
43	2028	4212	3368	0.09404082857142858	0.06638165714285717	0.2041483137142857
44	3206	4874	3328	0.06363291428571427	0.02216582857142855	0.09626140685714285
45	2194	2554	2082	0.12702074285714282	0.14356148571428567	0.20239406057142856
46	1575	4431	2702	0.033466571428571415	0.020533142857142833	0.03347527428571427
47	2451	4565	3609	0.03461484285714285	0.025649685714285705	0.09161140257142857
48	3201	3886	2340	0.07080149999999999	0.12034299999999998	0.16458633
49	2602	4339	3367	0.0927420571428571	0.05374411428571422	0.1574706754285714
50	2705	3694	2653	0.20974434285714283	0.1263886857142857	0.10679049257142856
51	2035	4371	3038	0.012318957142857124	0.026337914285714248	-0.03223524657142858
52	2558	5405	3947	0.13016218571428567	-0.026955628571428636	0.18619375514285713
53	1956	4571	3394	0.1528124142857143	0.05414482857142855	0.23886489685714285
54	2076	5795	3686	0.1364846285714286	-0.026450742857142814	0.10076026971428573
55	3519	5296	3854	0.0422153	-0.009009400000000008	0.060127085999999996
56	2065	4978	2831	0.10353988571428571	0.011879771428571426	-0.02656727085714286
57	2248	4704	3378	0.06115112857142858	0.04876225714285716	-0.02246370028571429
58	2134	3294	2141	0.17766237142857141	0.08638474285714284	0.22055927028571426
59	3084	3663	2509	0.11772195714285712	0.13508391428571423	0.006946013428571415
60	3036	4443	2978	0.009965542857142854	0.022171085714285707	0.22266303657142855
61	2915	4709	3460	0.10375151428571425	0.05224302857142852	0.009765338857142834
62	3200	4660	2976	0.17249255714285713	0.09442511428571425	0.10729178542857142
63	1553	3334	2141	0.05682897142857142	0.10167794285714285	0.12901016228571427
64	2975	4699	3841	0.025601557142857126	0.0025831142857142553	-0.04052923457142858
65	2039	3735	1911	0.04694544285714282	0.12967088571428564	0.043977974571428546
66	2695	4032	2142	0.06811305714285713	0.06926611428571426	0.12645249542857143
67	2286	5358	3304	0.14509658571428571	0.005693171428571432	0.18201488314285713
68	2375	4733	3767	0.16546912857142854	0.0951982571428571	0.1787014597142857
69	3075	4045	3179	0.05298115714285711	0.11258231428571422	0.2343205174285714
70	2338	5047	3205	0.12582134285714283	-0.004697314285714328	0.21377383257142854
71	2731	6026	3875	0.1011181571428571	0.010896314285714203	-0.0401621425714286
72	1743	5209	3809	0.07154571428571428	0.01035142857142856	0.19488894285714287
73	2715	2453	1923	0.19603315714285716	0.1982463142857143	0.21021635742857142
74	1904	2703	2210	0.12492548571428572	0.12289097142857142	0.03411620114285713
75	3360	4306	3430	0.10146484285714283	0.06598968571428566	0.19452680257142857
76	2070	5534	3555	-0.003161385714285765	0.008437228571428467	0.04921554085714282
77	1881	5120	3272	-0.0010775428571428679	-0.017215085714285733	0.11093332342857141
78	3329	5823	4011	-0.0027173714285714384	-0.058274742857142875	0.1265948297142857
79	3365	3441	2381	0.10300537142857141	0.08179074285714283	0.15161513028571427
80	2072	3644	1985	0.18388085714285715	0.1267617142857143	0.21245613142857145
81	2183	5023	3221	0.02698605714285712	0.030352114285714243	0.21766915542857143
82	2139	5222	3412	0.11845121428571426	0.06504242857142853	0.22448315285714285
83	1810	5530	3804	0.0905282	0.019896400000000026	0.190097884
84	1687	3214	2587	0.18822302857142853	0.1671460571428571	0.0759252777142857
85	1831	3735	2889	0.09590122857142858	0.14176245714285715	0.12238636171428573
86	2179	3588	2808	0.1739717714285714	0.13260354285714282	0.15774709828571426
87	2019	6343	3870	0.09235902857142857	-0.0026819428571428702	0.02529859771428571
88	2386	6274	4069	0.024382171428571423	-0.05301565714285715	-0.004924853714285721
89	2279	3499	2473	0.12144349999999998	0.12358699999999997	0.05020196999999999
90	2576	4151	2908	0.12894991428571428	0.035719828571428566	0.20973314685714287
91	3286	3502	2270	0.08617365714285713	0.13762731428571426	0.1629144674285714
92	3197	3393	2565	0.08814631428571429	0.16041262857142857	0.24885791485714287
93	3546	4948	2839	0.02558705714285714	-0.011465885714285723	0.22413557542857143
94	2531	4016	2283	0.06287325714285716	0.09876651428571431	0.15881761942857142
95	1879	2517	1982	0.10314544285714287	0.21265088571428573	0.14189177457142857
96	2412	5805	3899	0.022456442857142808	0.008472885714285616	-0.03731340542857146
97	2961	5274	3386	0.0046540571428571355	0.007608114285714271	0.21770851542857142
98	2563	3438	2728	0.1713474857142857	0.10419497142857143	0.049580441142857146
99	3500	4581	3740	0.1554319714285714	0.06906394285714283	0.21063982228571426
100	2703	6291	4051	0.0037272428571428293	-0.03300551428571434	0.08080829057142855
101	1995	5722	3400	0.0032842142857142874	-0.04565157142857142	0.02339801285714286
102	3246	4112	3167	0.06140392857142857	0.03608785714285713	0.008797235714285707
103	2309	2914	2415	0.14990604285714285	0.1700120857142857	0.050583746571428556
104	2258	4666	3819	0.04351977142857141	0.07931954285714282	0.10471905828571428
105	2294	4095	2309	0.11211998571428569	0.0947999714285714	-0.008462008857142864
106	2438	3841	2024	0.13125454285714283	0.08484908571428569	0.22075321657142855
107	2879	4745	3337	0.09235537142857142	0.09175074285714285	0.23182273028571426
108	3317	5251	3073	0.13824752857142858	0.06519505714285716	0.023860467714285717
109	2142	3915	2917	0.18992525714285713	0.08821051428571425	0.0007452594285714126
110	2416	4675	2620	0.046416671428571435	0.023753342857142867	0.011993536285714285
111	1957	4026	3287	0.03275587142857143	0.08467174285714284	0.054758240285714285
112	1690	4346	3328	0.08652645714285713	0.07315291428571427	-0.011572596571428576
113	2854	5660	3977	-0.0007797571428571418	-0.015239514285714278	0.04130575057142857
114	2655	5435	3290	0.11145434285714287	-0.01589131428571424	0.07771369257142859
115	2000	5530	3928	0.14777894285714285	0.007977885714285716	0.043353144571428574
116	3344	4983	3987	0.11145104285714283	0.04176208571428566	0.04548624657142855
117	2376	5549	4020	0.029410457142857126	-0.049019085714285746	0.005204083428571413
118	1859	4056	3387	0.10708294285714284	0.06114588571428569	0.18945522457142855
119	2339	5395	3994	0.11964805714285712	0.013036114285714249	0.011761195428571417
120	2241	2539	2190	0.09097202857142855	0.15198405714285712	0.2535550577142857
121	2329	3942	2749	0.1765444714285714	0.06300894285714283	-0.009127227714285716
122	2901	3760	3158	0.20968874285714284	0.1285574857142857	0.10274282057142857
123	2229	4403	3393	0.14876314285714282	0.03968628571428567	0.17501274857142857
124	1943	4887	3468	0.03837681428571427	0.03019362857142855	0.05135002485714285
125	2367	5259	3063	-0.005628914285714291	0.014242171428571433	0.11658507314285714
126	2928	5668	3992	0.0812680857142857	-0.034823828571428614	-0.04123538685714287
127	3601	5889	3726	0.1140736	0.00032719999999998844	-0.004698568000000007
128	2129	6214	3775	0.0018768857142857074	-0.05890622857142858	0.17596906914285715
129	3129	2959	2435	0.13893109999999997	0.18728219999999995	0.09118748199999999
130	2168	4024	2501	0.12274794285714284	0.13783588571428568	0.23042912457142856
131	1835	4644	2751	0.0802747	0.0646294	0.051675113999999994
132	2635	5231	3592	0.03273428571428569	0.06112857142857138	0.1352098571428571
133	2036	3179	2711	0.14448401428571428	0.12706802857142854	0.01249108885714284
134	2140	4158	2933	0.12135962857142857	0.10131925714285714	0.2531689697142857
135	2235	4000	2817	0.10010805714285714	0.1373361142857143	0.26768419542857147
136	3365	4227	3390	0.044904185714285706	0.1271483714285714	0.05988599514285714
137	1811	4628	3318	0.05065722857142859	0.07371445714285717	0.1793814817142857
138	1723	5040	2965	0.16386461428571425	0.06832922857142854	0.12971206085714285
139	3243	2929	2305	0.17253594285714285	0.1915318857142857	0.10273488457142857
140	2257	2449	2006	0.16954732857142857	0.15077465714285712	0.16893014371428572
141	2838	4020	3157	0.10652477142857142	0.10290954285714285	-0.0022880417142857185
142	2802	5034	3490	0.10504672857142855	0.07311345714285711	0.2505551717142857
143	2000	3802	3073	0.1836302	0.11120039999999999	0.0049721239999999944
144	1836	3412	2673	0.06091738571428571	0.14493477142857142	0.18839977914285713
145	3174	3792	3171	0.048521800000000004	0.05874360000000001	0.027700516
146	2228	4042	3076	0.16202681428571425	0.11937362857142854	0.01211582485714284
147	2268	5021	3152	0.023781228571428573	-0.00907754285714285	0.21989596171428571
148	2441	6234	3919	0.008672071428571435	-0.03631585714285713	0.1286820842857143
149	2443	4981	3501	0.1865877142857143	0.08091542857142857	0.13510378285714286
150	3201	5148	3403	0.015883999999999975	-0.0034920000000000437	0.15589747999999998
151	3025	5658	3757	-0.03374844285714288	-0.028836885714285762	0.11020056542857141
152	3144	4640	3006	0.12123004285714284	0.07152008571428571	0.10079122657142857
153	1831	4030	2099	0.18588472857142854	0.07922945714285709	0.06704113171428569
154	2204	3990	2624	0.05429545714285712	0.08669091428571425	0.058724183428571414
155	1703	3629	2752	0.13387675714285713	0.13425351428571428	0.23106858942857142
156	2024	4120	2935	0.16813822857142854	0.1006564571428571	0.2119735017142857
157	3227	3008	2568	0.16959195714285713	0.1538639142857143	0.07364781342857142
158	3408	5495	3880	0.1482407857142857	0.029561571428571423	-0.01768591285714287
159	1727	3785	2278	0.0961185	0.15245699999999998	0.14736167
160	3599	4969	3034	0.07943718571428571	0.07999437142857142	0.22889825514285717
161	2690	4680	3082	0.045033571428571416	0.10060714285714285	0.08858821428571428
162	1419	3381	2287	0.09294269999999998	0.14096539999999996	0.15770927399999998
163	2669	4938	2887	0.1065013571428571	0.03554271428571422	0.0496882414285714
164	2043	5561	3311	-0.016933642857142873	-0.031467285714285746	0.07950514142857142
165	1534	4035	2776	0.17590201428571428	0.12084402857142854	0.11826164885714283
166	2724	3789	2265	0.10902818571428571	0.09465637142857143	0.25744347514285715
167	3154	4224	2514	0.1579709857142857	0.08456197142857136	0.15845421114285713
168	1775	3361	2203	0.10802521428571427	0.16339042857142855	0.05464103285714285
169	3219	4205	2372	0.12455912857142855	0.06935825714285708	0.08171105971428569
170	2912	4920	3375	0.07396669999999998	0.06395339999999997	0.07902555399999998
171	2061	3087	2281	0.1640407142857143	0.15178142857142857	0.13001224285714286
172	1856	4326	2605	0.09018509999999999	0.05933020000000001	0.063742362
173	3749	6449	4045	0.06434812857142858	-0.038543742857142835	0.09767143971428571
174	2920	5581	3288	-0.01749917142857145	-0.047358342857142896	-0.0021010862857142945
175	1653	4138	2623	0.1069586857142857	0.1332773714285714	0.12879598514285712
176	2208	2481	2026	0.12899542857142857	0.23063085714285714	0.2262855657142857
177	2299	5962	3999	0.06176775714285715	-0.06952448571428571	-0.050882590571428576
178	2280	4971	3031	0.010432442857142836	-0.0029151142857143236	0.13876631457142855
179	1719	5335	3205	0.009446614285714285	0.04333322857142858	0.20662330085714287
180	1648	3814	2952	0.01830491428571429	0.07312982857142858	0.13241024685714287
181	1652	4437	3383	0.12300681428571425	0.09765362857142852	0.26165262485714286
182	2143	5789	3628	-0.027078328571428587	-0.05983665714285717	-0.00961936371428572
183	2057	4328	2893	0.1840271714285714	0.08309434285714279	0.13940924628571427
